participant_id,activity_date,activity_type,topic,municipality,gender,age_group,role,decision_making_role,event_speaker,coordination_role,responsibility_level,leadership_role,leadership_flag,decision_making_flag,speaker_flag,coordination_flag,year,month,month_name
3540,2025-01-28,Meeting,Youth Policy,Pervouralsk,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,1,Jan
307,2025-01-29,Educational Event,Gender Equality,Serov,Female,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,1,Jan
754,2025-01-29,Meeting,Social Policy,Yekaterinburg,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,1,Jan
3123,2025-01-29,Campaign Activity,Housing,Yekaterinburg,Female,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,1,Jan
3283,2025-01-29,Campaign Activity,Local Government,Revda,Female,25-34,Analyst,Yes,No,No,Professional,No,0,1,0,0,2025,1,Jan
3495,2025-01-29,Government Interaction,Social Policy,Pervouralsk,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,1,Jan
740,2025-01-30,Educational Event,Social Policy,Pervouralsk,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,1,Jan
1306,2025-01-30,Community Outreach,Youth Policy,Pervouralsk,Male,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,1,Jan
1557,2025-01-30,Campaign Activity,Economic Policy,Yekaterinburg,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,1,Jan
1927,2025-01-30,Public Event,Local Government,Yekaterinburg,Female,55+,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,1,Jan
1965,2025-01-30,Media Activity,Entrepreneurship,Yekaterinburg,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,1,Jan
2482,2025-01-30,Meeting,Transport,Pervouralsk,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,1,Jan
2833,2025-01-30,Meeting,Transport,Pervouralsk,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,1,Jan
2879,2025-01-30,Public Event,Healthcare,Yekaterinburg,Male,18-24,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,1,Jan
2902,2025-01-30,Campaign Activity,Local Government,Yekaterinburg,Male,55+,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,1,Jan
3587,2025-01-30,Public Event,Transport,Yekaterinburg,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,1,Jan
1307,2025-01-31,Educational Event,Social Policy,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,1,Jan
1433,2025-01-31,Meeting,Transport,Yekaterinburg,Female,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,1,Jan
2433,2025-01-31,Meeting,Gender Equality,Nizhny Tagil,Male,18-24,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,1,Jan
2813,2025-01-31,Campaign Activity,Social Policy,Revda,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,1,Jan
3337,2025-01-31,Educational Event,Economic Policy,Yekaterinburg,Male,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,1,Jan
367,2025-02-01,Community Outreach,Education,Nizhny Tagil,Male,35-44,Analyst,No,No,No,Professional,No,0,0,0,0,2025,2,Feb
1338,2025-02-01,Government Interaction,Youth Policy,Revda,Male,25-34,Analyst,No,No,Yes,Professional,No,0,0,0,1,2025,2,Feb
1352,2025-02-01,Survey,Healthcare,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1513,2025-02-01,Survey,Local Government,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1622,2025-02-01,Community Outreach,Social Policy,Yekaterinburg,Male,25-34,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,2,Feb
1928,2025-02-01,Meeting,Education,Revda,Male,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2162,2025-02-01,Media Activity,Economic Policy,Nizhny Tagil,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2839,2025-02-01,Educational Event,Entrepreneurship,Pervouralsk,Female,55+,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,2,Feb
2920,2025-02-01,Public Event,Economic Policy,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3091,2025-02-01,Campaign Activity,Transport,Yekaterinburg,Male,18-24,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,2,Feb
528,2025-02-02,Community Outreach,Social Policy,Yekaterinburg,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1356,2025-02-02,Public Event,Transport,Nizhny Tagil,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1568,2025-02-02,Survey,Social Policy,Kamensk-Uralsky,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1701,2025-02-02,Community Outreach,Social Policy,Kamensk-Uralsky,Male,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2049,2025-02-02,Campaign Activity,Education,Yekaterinburg,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2113,2025-02-02,Media Activity,Youth Policy,Yekaterinburg,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2258,2025-02-02,Community Outreach,Entrepreneurship,Yekaterinburg,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2712,2025-02-02,Educational Event,Healthcare,Yekaterinburg,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2735,2025-02-02,Survey,Social Policy,Kamensk-Uralsky,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2901,2025-02-02,Media Activity,Local Government,Yekaterinburg,Female,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3009,2025-02-02,Meeting,Local Government,Kamensk-Uralsky,Female,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
237,2025-02-03,Government Interaction,Housing,Yekaterinburg,Female,55+,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
648,2025-02-03,Meeting,Healthcare,Yekaterinburg,Male,25-34,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,2,Feb
659,2025-02-03,Media Activity,Social Policy,Revda,Male,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
975,2025-02-03,Educational Event,Local Government,Pervouralsk,Female,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1223,2025-02-03,Government Interaction,Entrepreneurship,Pervouralsk,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1427,2025-02-03,Campaign Activity,Economic Policy,Yekaterinburg,Female,35-44,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,2,Feb
2508,2025-02-03,Meeting,Social Policy,Yekaterinburg,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3263,2025-02-03,Meeting,Gender Equality,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3327,2025-02-03,Public Event,Economic Policy,Pervouralsk,Female,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3427,2025-02-03,Community Outreach,Transport,Pervouralsk,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3441,2025-02-03,Government Interaction,Economic Policy,Serov,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
775,2025-02-04,Community Outreach,Gender Equality,Kamensk-Uralsky,Female,55+,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1675,2025-02-04,Campaign Activity,Housing,Revda,Male,25-34,Coordinator,No,Yes,Yes,Leadership,Yes,1,0,1,1,2025,2,Feb
1888,2025-02-04,Meeting,Local Government,Serov,Female,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2411,2025-02-04,Survey,Social Policy,Yekaterinburg,Male,18-24,Participant,Yes,No,No,Basic,No,0,1,0,0,2025,2,Feb
2599,2025-02-04,Campaign Activity,Local Government,Nizhny Tagil,Male,18-24,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,2,Feb
1826,2025-02-05,Community Outreach,Social Policy,Pervouralsk,Female,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
726,2025-02-06,Community Outreach,Healthcare,Kamensk-Uralsky,Female,35-44,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,2,Feb
943,2025-02-06,Media Activity,Education,Kamensk-Uralsky,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1151,2025-02-06,Meeting,Entrepreneurship,Yekaterinburg,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1629,2025-02-06,Meeting,Education,Serov,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2079,2025-02-06,Survey,Transport,Yekaterinburg,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3158,2025-02-06,Educational Event,Entrepreneurship,Nizhny Tagil,Female,18-24,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,2,Feb
3443,2025-02-06,Meeting,Gender Equality,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3457,2025-02-06,Educational Event,Entrepreneurship,Yekaterinburg,Male,45-54,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,2,Feb
139,2025-02-07,Survey,Gender Equality,Yekaterinburg,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1754,2025-02-07,Government Interaction,Housing,Yekaterinburg,Male,18-24,Organizer,No,Yes,Yes,Leadership,Yes,1,0,1,1,2025,2,Feb
2004,2025-02-07,Media Activity,Social Policy,Asbest,Male,55+,Participant,Yes,No,No,Basic,No,0,1,0,0,2025,2,Feb
2423,2025-02-07,Meeting,Healthcare,Pervouralsk,Male,45-54,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,2,Feb
3269,2025-02-07,Community Outreach,Entrepreneurship,Yekaterinburg,Male,25-34,Analyst,No,No,No,Professional,No,0,0,0,0,2025,2,Feb
108,2025-02-08,Government Interaction,Gender Equality,Yekaterinburg,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1810,2025-02-08,Educational Event,Gender Equality,Revda,Female,35-44,Participant,No,Yes,No,Basic,No,0,0,1,0,2025,2,Feb
2072,2025-02-08,Educational Event,Healthcare,Yekaterinburg,Female,25-34,Analyst,No,No,No,Professional,No,0,0,0,0,2025,2,Feb
2165,2025-02-08,Campaign Activity,Economic Policy,Kamensk-Uralsky,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2564,2025-02-08,Community Outreach,Healthcare,Yekaterinburg,Male,25-34,Analyst,No,No,No,Professional,No,0,0,0,0,2025,2,Feb
2776,2025-02-08,Public Event,Economic Policy,Yekaterinburg,Female,25-34,Organizer,No,Yes,Yes,Leadership,Yes,1,0,1,1,2025,2,Feb
2810,2025-02-08,Public Event,Gender Equality,Serov,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2842,2025-02-08,Media Activity,Social Policy,Serov,Female,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2857,2025-02-08,Community Outreach,Education,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
96,2025-02-09,Campaign Activity,Healthcare,Pervouralsk,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
261,2025-02-09,Campaign Activity,Youth Policy,Asbest,Female,35-44,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,2,Feb
390,2025-02-09,Media Activity,Entrepreneurship,Yekaterinburg,Male,25-34,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,2,Feb
1725,2025-02-09,Meeting,Healthcare,Asbest,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2588,2025-02-09,Public Event,Entrepreneurship,Yekaterinburg,Female,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3354,2025-02-09,Community Outreach,Entrepreneurship,Pervouralsk,Female,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
495,2025-02-10,Public Event,Local Government,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
658,2025-02-10,Campaign Activity,Local Government,Yekaterinburg,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1483,2025-02-10,Campaign Activity,Transport,Kamensk-Uralsky,Male,25-34,Analyst,Yes,Yes,No,Professional,No,0,1,1,0,2025,2,Feb
1875,2025-02-10,Government Interaction,Housing,Asbest,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2137,2025-02-10,Community Outreach,Gender Equality,Serov,Female,35-44,Participant,No,Yes,No,Basic,No,0,0,1,0,2025,2,Feb
2451,2025-02-10,Campaign Activity,Local Government,Kamensk-Uralsky,Male,45-54,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,2,Feb
3282,2025-02-10,Government Interaction,Healthcare,Revda,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
146,2025-02-11,Government Interaction,Housing,Nizhny Tagil,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
207,2025-02-11,Government Interaction,Social Policy,Pervouralsk,Female,55+,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,2,Feb
845,2025-02-11,Meeting,Economic Policy,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1090,2025-02-11,Government Interaction,Transport,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1390,2025-02-11,Meeting,Local Government,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1968,2025-02-11,Meeting,Housing,Revda,Male,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2785,2025-02-11,Meeting,Local Government,Pervouralsk,Female,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2971,2025-02-11,Government Interaction,Transport,Kamensk-Uralsky,Female,25-34,Analyst,Yes,No,No,Professional,No,0,1,0,0,2025,2,Feb
3429,2025-02-11,Community Outreach,Transport,Asbest,Male,35-44,Analyst,No,No,Yes,Professional,No,0,0,0,1,2025,2,Feb
2993,2025-02-12,Campaign Activity,Education,Serov,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3296,2025-02-12,Meeting,Youth Policy,Kamensk-Uralsky,Male,45-54,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,2,Feb
122,2025-02-13,Community Outreach,Entrepreneurship,Asbest,Male,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
749,2025-02-13,Community Outreach,Housing,Kamensk-Uralsky,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1004,2025-02-13,Government Interaction,Youth Policy,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3064,2025-02-13,Educational Event,Youth Policy,Kamensk-Uralsky,Male,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
230,2025-02-14,Community Outreach,Local Government,Yekaterinburg,Female,18-24,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,2,Feb
1607,2025-02-14,Meeting,Economic Policy,Yekaterinburg,Male,45-54,Analyst,No,No,No,Professional,No,0,0,0,0,2025,2,Feb
1904,2025-02-14,Community Outreach,Youth Policy,Yekaterinburg,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2094,2025-02-14,Educational Event,Healthcare,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3592,2025-02-14,Public Event,Social Policy,Serov,Female,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
756,2025-02-15,Government Interaction,Housing,Yekaterinburg,Female,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
871,2025-02-15,Educational Event,Transport,Yekaterinburg,Male,35-44,Participant,Yes,Yes,No,Basic,No,0,1,1,0,2025,2,Feb
1531,2025-02-15,Public Event,Healthcare,Nizhny Tagil,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2016,2025-02-15,Public Event,Local Government,Yekaterinburg,Male,18-24,Participant,No,Yes,No,Basic,No,0,0,1,0,2025,2,Feb
2038,2025-02-15,Government Interaction,Economic Policy,Yekaterinburg,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2087,2025-02-15,Meeting,Education,Nizhny Tagil,Female,25-34,Analyst,No,No,No,Professional,No,0,0,0,0,2025,2,Feb
2851,2025-02-15,Public Event,Entrepreneurship,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3318,2025-02-15,Government Interaction,Education,Yekaterinburg,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3466,2025-02-15,Educational Event,Healthcare,Kamensk-Uralsky,Male,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
368,2025-02-16,Meeting,Housing,Kamensk-Uralsky,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
637,2025-02-16,Campaign Activity,Social Policy,Yekaterinburg,Male,18-24,Coordinator,No,No,Yes,Leadership,Yes,1,0,0,1,2025,2,Feb
1480,2025-02-16,Government Interaction,Gender Equality,Serov,Male,35-44,Volunteer,No,No,Yes,Basic,No,0,0,0,1,2025,2,Feb
1860,2025-02-16,Meeting,Economic Policy,Yekaterinburg,Female,25-34,Participant,Yes,No,No,Basic,No,0,1,0,0,2025,2,Feb
116,2025-02-17,Educational Event,Social Policy,Serov,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
239,2025-02-17,Survey,Gender Equality,Kamensk-Uralsky,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
301,2025-02-17,Meeting,Housing,Kamensk-Uralsky,Male,25-34,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,2,Feb
563,2025-02-17,Educational Event,Education,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
712,2025-02-17,Survey,Social Policy,Yekaterinburg,Male,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
910,2025-02-17,Campaign Activity,Education,Serov,Female,45-54,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
922,2025-02-17,Campaign Activity,Economic Policy,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1378,2025-02-17,Public Event,Transport,Yekaterinburg,Male,55+,Analyst,No,No,No,Professional,No,0,0,0,0,2025,2,Feb
1548,2025-02-17,Community Outreach,Housing,Yekaterinburg,Male,55+,Volunteer,No,No,Yes,Basic,No,0,0,0,1,2025,2,Feb
2683,2025-02-17,Campaign Activity,Youth Policy,Serov,Female,55+,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3465,2025-02-17,Campaign Activity,Housing,Serov,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
656,2025-02-18,Meeting,Transport,Kamensk-Uralsky,Female,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
987,2025-02-18,Community Outreach,Social Policy,Kamensk-Uralsky,Female,25-34,Participant,No,Yes,No,Basic,No,0,0,1,0,2025,2,Feb
1133,2025-02-18,Campaign Activity,Entrepreneurship,Yekaterinburg,Female,25-34,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,2,Feb
1326,2025-02-18,Campaign Activity,Healthcare,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1601,2025-02-18,Public Event,Social Policy,Nizhny Tagil,Male,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1603,2025-02-18,Meeting,Housing,Serov,Male,45-54,Analyst,No,Yes,No,Professional,No,0,0,1,0,2025,2,Feb
2187,2025-02-18,Educational Event,Transport,Revda,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2209,2025-02-18,Meeting,Transport,Kamensk-Uralsky,Female,35-44,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2906,2025-02-18,Meeting,Social Policy,Nizhny Tagil,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3083,2025-02-18,Community Outreach,Transport,Yekaterinburg,Male,18-24,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3151,2025-02-18,Meeting,Housing,Yekaterinburg,Female,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3506,2025-02-18,Meeting,Local Government,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
639,2025-02-19,Community Outreach,Gender Equality,Pervouralsk,Male,25-34,Speaker,Yes,Yes,No,Visible,No,0,1,1,0,2025,2,Feb
733,2025-02-19,Meeting,Social Policy,Asbest,Female,25-34,Organizer,No,No,Yes,Leadership,Yes,1,0,0,1,2025,2,Feb
1163,2025-02-19,Media Activity,Education,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2377,2025-02-19,Survey,Youth Policy,Serov,Male,25-34,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,2,Feb
2620,2025-02-19,Campaign Activity,Entrepreneurship,Yekaterinburg,Male,25-34,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3255,2025-02-19,Meeting,Youth Policy,Yekaterinburg,Female,55+,Volunteer,No,No,Yes,Basic,No,0,0,0,1,2025,2,Feb
3298,2025-02-19,Meeting,Transport,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1782,2025-02-20,Government Interaction,Local Government,Pervouralsk,Male,25-34,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,2,Feb
2725,2025-02-20,Community Outreach,Social Policy,Yekaterinburg,Female,55+,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3437,2025-02-20,Meeting,Healthcare,Yekaterinburg,Female,25-34,Participant,No,Yes,No,Basic,No,0,0,1,0,2025,2,Feb
369,2025-02-21,Campaign Activity,Youth Policy,Kamensk-Uralsky,Female,18-24,Participant,Yes,No,No,Basic,No,0,1,0,0,2025,2,Feb
1694,2025-02-21,Government Interaction,Transport,Yekaterinburg,Male,45-54,Volunteer,Yes,No,No,Basic,No,0,1,0,0,2025,2,Feb
2453,2025-02-21,Educational Event,Youth Policy,Yekaterinburg,Male,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2679,2025-02-21,Survey,Healthcare,Yekaterinburg,Male,45-54,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,2,Feb
2722,2025-02-21,Campaign Activity,Local Government,Yekaterinburg,Male,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3352,2025-02-21,Media Activity,Local Government,Yekaterinburg,Female,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
72,2025-02-22,Community Outreach,Transport,Yekaterinburg,Female,55+,Analyst,No,No,Yes,Professional,No,0,0,0,1,2025,2,Feb
81,2025-02-22,Survey,Social Policy,Yekaterinburg,Male,55+,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,2,Feb
260,2025-02-22,Meeting,Economic Policy,Yekaterinburg,Male,35-44,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,2,Feb
510,2025-02-22,Community Outreach,Social Policy,Yekaterinburg,Female,18-24,Analyst,Yes,No,No,Professional,No,0,1,0,0,2025,2,Feb
1405,2025-02-22,Meeting,Transport,Yekaterinburg,Female,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
1788,2025-02-22,Meeting,Social Policy,Yekaterinburg,Male,25-34,Organizer,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,2,Feb
2520,2025-02-22,Meeting,Youth Policy,Yekaterinburg,Female,25-34,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,2,Feb
459,2025-02-23,Campaign Activity,Social Policy,Pervouralsk,Male,25-34,Organizer,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,2,Feb
2761,2025-02-23,Campaign Activity,Economic Policy,Yekaterinburg,Male,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2849,2025-02-23,Government Interaction,Gender Equality,Yekaterinburg,Male,55+,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
280,2025-02-24,Campaign Activity,Social Policy,Revda,Male,25-34,Participant,No,Yes,No,Basic,No,0,0,1,0,2025,2,Feb
2289,2025-02-24,Educational Event,Youth Policy,Yekaterinburg,Female,45-54,Coordinator,No,No,Yes,Leadership,Yes,1,0,0,1,2025,2,Feb
2797,2025-02-24,Survey,Gender Equality,Yekaterinburg,Male,45-54,Coordinator,Yes,Yes,Yes,Leadership,Yes,1,1,1,1,2025,2,Feb
3353,2025-02-24,Meeting,Social Policy,Yekaterinburg,Female,35-44,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
3511,2025-02-24,Media Activity,Transport,Yekaterinburg,Male,45-54,Analyst,No,No,No,Professional,No,0,0,0,0,2025,2,Feb
253,2025-02-25,Campaign Activity,Healthcare,Nizhny Tagil,Female,18-24,Volunteer,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
259,2025-02-25,Government Interaction,Gender Equality,Yekaterinburg,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
889,2025-02-25,Public Event,Transport,Yekaterinburg,Female,35-44,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,2,Feb
1006,2025-02-25,Campaign Activity,Youth Policy,Yekaterinburg,Female,35-44,Coordinator,Yes,No,Yes,Leadership,Yes,1,1,0,1,2025,2,Feb
1464,2025-02-25,Meeting,Youth Policy,Nizhny Tagil,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
2629,2025-02-25,Campaign Activity,Youth Policy,Yekaterinburg,Female,18-24,Speaker,No,Yes,No,Visible,No,0,0,1,0,2025,2,Feb
2779,2025-02-25,Public Event,Social Policy,Yekaterinburg,Female,25-34,Participant,Yes,No,No,Basic,No,0,1,0,0,2025,2,Feb
3350,2025-02-25,Educational Event,Housing,Yekaterinburg,Female,45-54,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
287,2025-02-26,Media Activity,Education,Serov,Female,25-34,Participant,No,No,No,Basic,No,0,0,0,0,2025,2,Feb
